"ID","dt","DRk","Vts","Roomheight","RoomairflowNFFF","Roomvolumemin","Roomvolumemax","RoomACHmin","RoomACHmax","RoomUVCpurificationinroom","RoomUVCmaxflowrate","RoomUVCeffmin","RoomUVCeffmax","Roomwindowsopen","Roomwindspeedmin","Roomwindspeedmax","RoomsoaW","RoomsoaH","RoomsoaP","RoomNFw","RoomNFh","RoomNFd","Infected","Infcoughrateperhourmin","Infcoughrateperhourmax","Infcoughrateperhourmode","InfCsprayprobmin","InfCsprayprobmax","InfCsprayprobmode","InfCexhaleprobmin","InfCexhaleprobmax","InfCexhaleprobmode","Infsurfaces","Infsalivastudy","InfsalivaIwasakimin","InfsalivaIwasakimax","InfsalivaChenshape","InfsalivaChenscale","InfEairTalkSmean","InfEairTalkSsd","Sufinger","Suface","Sueye","SuFFtimemin","SuFFtimemax","SuTmaxa","SuTmaxb","SuTmaxc","INACTIVaira","INACTIVairb","INACTIVairc","INACTIVsurfacea","INACTIVsurfaceb","INACTIVsurfacec","INACTIVskinmean","INACTIVskinsd","TRANSsurface.skinshape","TRANSsurface.skinscale","CONTACTsurfaceNF.handa","CONTACTsurfaceNF.handb","CONTACTsurfaceNF.handc","CONTACTsurfaceFF.handa","CONTACTsurfaceFF.handb","CONTACTsurfaceFF.handc","CONTACTface.handsize","CONTACTface.handmu","SuTARGETmin","SuTARGETmax","SuCeyeprob","SuCSPRAYprobmin","SuCSPRAYprobmax","SuCSPRAYprobmode","SuCinhaleprobmin","SuCinhaleprobmax","SuCinhaleprobmode","SuChandtouchmin","SuChandtouchmax","SuChandtouchmode","SuCfomiteprobmin","SuCfomiteprobmax","SuCfomiteprobmode","SuSPRAYprob","Su","V","W","Vn","NFsizeperc","betaNF","ACH","pSPRAY","FFtime","Tmax","Infcoughrateperhour","Ncough","FFinfected","COUGHrate","CONCsaliva","gf","Infactivity","InfEairTalkS","EairTalkS","InfEairTalkSQA","INACTIVair","INACTIVsurface","INACTIVskin","Aportals","TRANSsurface.skin","TRANSskin","CONTACTsurfaceNF.hand","CONTACTsurfaceFF.hand","CONTACTface.hand","pTARGET","ExtraExpVolStudy","distsalivavirusconc","Feye","Fspray","Finhale","Ffomite","rateEair","rateEsurface","rateEair2","rateEsurface2","nsteps","probthin","probinsp","Nsurface","Nsurface2","Nair","Nair2","doseFACE","doseLUNG","doseLUNGFF","doseSPRAY","rFACE","rSPRAY","rLUNGNF","rLUNGFF","rOVERALL","numberinfected"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"51.4641148075461","4.14182386586498","26.64","0.517642246439529","23.7982114141435","2.52629215130582","0.05","40","11.1732197774993","38.8888125125207","7","0","0.648146875208679","689.772959495044","992.779831867665","resting-speaking","197.468466595381","197.468466595381","197.468466595381","0.00486987347670076","0.000743954699167146","1.21138918016153","15.2","0.157641630817277","0.157641630817277","2.17916685557464","1.51773001982999","0","0.00946880921209231","Duguid","equal","1","1","1","1","0.198904858156362","0.0043209756662742","0","0","11173","0.004","0.00632911392405063","5.80811663816562","0","0.21138378632713","0","0","0.00302764161317704","0.00177679162334061","0.191346786516149","0","9.48482514750992e-10","7.384464474125e-06","4.3336287155471e-06","1.17190736848286e-05","1.17190736848286e-05"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"49.0123124821112","4.04195961063901","26.64","0.543536892076318","24.3861912277785","2.69480133033358","0.05","30","13.2683192943592","33.634621745828","7","0","0.560577029097134","30532.9857850383","513.809441705234","resting-speaking","59.1231899323065","59.1231899323065","59.1231899323065","0.00293970322501483","0.000745839161232557","1.34195446370985","15.2","0.0493372202589319","0.0493372202589319","2.17913879304771","2.90291527533416","0.0753674958986805","0.00650428291270509","Duguid","equal","1","1","1","1","0.115088021547601","0.299650691766247","0","0","13268","0.004","0.00632911392405063","401.763151281907","0","0.119392303791098","0","4.10712132934487e-06","0.00266563467189719","0.0011716217581905","8.15483715007058","1.00173690453786e-08","1.22080676989711e-06","6.5015268452262e-06","2.85760996143747e-06","1.05899909258814e-05","1.05899909258814e-05"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"50.913838993758","4.11962130111324","26.64","0.523236914098465","23.9264710990216","2.52101589250378","0.05","40","10.0684357893556","30.9510299703561","5","0","0.515850499505936","39539132.0221578","995.566344936378","resting-speaking","52.1405209977344","52.1405209977344","52.1405209977344","0.00256100512235378","0.000672240662820523","1.11013199694704","15.2","0.824737641053308","0.824737641053308","1.80110293367928","1.16793637979918","0","0.00579159608483315","Duguid","equal","1","1","1","1","0.0647245459360105","224.550814093563","0","0","10068","0.004","0.00632911392405063","334033.37006038","0","0.0686084375635052","0","0","0.00085817119027706","0.000486187303069314","8987.98112171519","0","0.217868121048458","2.09309827359228e-06","1.18582198727069e-06","0.217872114343938","0.217872114343938"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"49.6688665784895","4.06894198281279","26.64","0.536352082000945","24.2244790946519","3.12470175349154","0.05","40","7.54645405865842","34.0719958571632","4","0","0.567866597619386","87915.3959646827","790.735149756074","resting-speaking","31.5119187388487","31.5119187388487","31.5119187388487","0.00212481658764401","0.000734766983913241","1.46507723982188","15.2","0.326145723553171","0.326145723553171","3.20246248673776","2.41131406148582","0.265025134249019","0.00838677763473243","Duguid","equal","1","1","1","1","0.0398877988927445","0.643473192201409","0","0","7546","0.004","0.00632911392405063","875.751369195146","0","0.0413679854311112","0","0.000755731292317968","0.000318765257197374","0.000189316759535211","15.3294545662631","1.84324535568159e-06","3.02320172507198e-06","7.77475934854444e-07","4.6174808743249e-07","6.10568019901003e-06","6.10568019901003e-06"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"50.4012057045475","4.09882933305545","26.64","0.528558784013304","24.0478419545522","3.01507974881679","0.05","40","8.14983382251337","36.1706978828058","5","0","0.60284496471343","135191961570.186","595.08415684104","resting-speaking","67.4356901721328","67.4356901721328","67.4356901721328","0.00477934833956114","0.000649107354242655","0.815329355952506","15.2","0.215618778956819","0.215618778956819","5.81827008676398","0.186745636093648","0.122701888379315","0.00226856576977298","Duguid","equal","1","1","1","1","86.2611267698918","1427564.35343805","0","0","8149","0.004","0.00632911392405063","2199273115.77553","0","90.0047855737143","0","309.517206850536","0.791961506205005","0.436314305012211","27644319.8274561","0.529951790770069","0.2262190625","0.00192974906515109","0.00106361519169762","0.879629780221561","0.879629780221561"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"51.9818986356258","4.16260730134475","26.64","0.512486090335728","23.6793895903073","3.33503781701438","0.05","30","9.10228549462827","33.2089664421869","5","0","0.553482774036448","311879310.186877","734.588229446672","resting-speaking","55.7185513164273","55.7185513164273","55.7185513164273","0.0050139136313086","0.00076451778653472","1.42502783959043","15.2","0.033376978309617","0.033376978309617","2.06997829071862","1.38012776921386","0","0.00864527474693023","Duguid","equal","1","1","1","1","0.222759223869545","2404.80338053266","0","0","9102","0.004","0.00632911392405063","3145516.589526","0","0.234453340529804","0","0","0.00278552478788431","0.000953063904601126","64197.935627902","0","0.2262190625","6.79393981839471e-06","2.32454340698407e-06","0.226230243777318","0.226230243777318"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"50.3936729328707","4.09852302392259","26.64","0.52863779219838","24.0496392053114","2.51833500177599","0.05","30","8.6296374651309","35.7158181651029","5","0","0.595263636085049","206069339.138662","951.778499642387","resting-speaking","37.6729103835853","37.6729103835853","37.6729103835853","0.00470154925678513","0.000711916056132622","1.27440857875818","15.2","0.455947444895","0.455947444895","2.92506634881892","3.19684343622742","0.23175944622022","0.00925386170903221","Duguid","equal","1","1","1","1","0.118048660737832","1094.3891641461","0","0","8629","0.004","0.00632911392405063","1537244.6719227","0","0.124246486707809","0","2.7924985694438","0.00139422997759748","0.000528445368880155","35875.9462397884","0.00678783001985572","0.2262190625","3.40055513903259e-06","1.2888903130337e-06","0.234548172223353","0.234548172223353"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"48.8356978306547","4.0346704876051","26.64","0.545502597144784","24.4302478486931","2.8596911712084","0.05","40","13.4543713254908","37.0213023147568","8","0","0.617021705245946","2199549535.50307","917.405327083543","resting-speaking","118.119136305601","118.119136305601","118.119136305601","0.00450410305453241","0.000792654029124722","1.41426126641335","15.2","0.919749139512324","0.919749139512324","2.31348755567899","0.903241711687843","0","0.00349980294541456","Duguid","equal","1","1","1","1","1.01958085104068","15791.4961201891","0","0","13454","0.004","0.00632911392405063","19922305.9997899","0","1.0512039290914","0","0","0.0204166525856295","0.0139389905483321","778384.310051308","0","0.336579568710938","4.97954737876949e-05","3.39969600130496e-05","0.336691566228657","0.336691566228657"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"50.5479221148416","4.10479078292839","26.64","0.527024630992262","24.0129169091733","2.80014501023106","0.05","30","9.20296861383266","33.2724681165167","5","0","0.554541135275279","103083126.028231","600.860448204912","resting-speaking","94.3283481753197","94.3283481753197","94.3283481753197","0.00440831772775131","0.000699360547350609","0.450634309387676","15.2","0.824405280196117","0.824405280196117","4.2979644697905","3.43731037383939","0.325981770218232","0.00120057342131622","Duguid","equal","1","1","1","1","0.215914468068025","923.564680690779","0","0","9202","0.004","0.00632911392405063","1320584.47418792","0","0.226529705150091","0","1.56705371093919","0.00280055628976214","0.00104138241613709","20388.097387185","0.00381478736235807","0.222112700563707","6.83060176831507e-06","2.539953886882e-06","0.226786244117409","0.226786244117409"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"49.7422186760232","4.07194542677998","26.64","0.535561153263175","24.2066112555801","2.73850264400244","0.05","40","6.81728533056533","37.6314937701102","4","0","0.627191562835169","1160652.4354808","525.093946722336","resting-speaking","100.475940215895","100.475940215895","100.475940215895","0.002646310827738","0.000696696009920919","1.5745768502069","15.2","0.848735687835622","0.848735687835622","1.71850665602887","0.359105129668748","0","0.00407817111816257","Duguid","equal","1","1","1","1","0.192153326397304","13.9789140828935","0","0","6817","0.004","0.00632911392405063","20064.5818030166","0","0.200654632795117","0","0","0.0013674002338118","0.000733822524294616","199.811102418046","0","0.000227875358041363","3.33511695993494e-06","1.78980943310592e-06","0.000233001458249424","0.000233001458249424"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"51.6961657879874","4.15115107682947","26.64","0.515318681645638","23.7447392724823","2.80033929995261","0.05","40","7.88115860585435","33.0266246768435","4","0","0.550443744614059","97567.2187615768","583.26036517974","resting-speaking","53.0510254721515","53.0510254721515","53.0510254721515","0.00229690003501425","0.000751985179348132","1.23365502989214","15.2","0.390315544420609","0.390315544420609","2.25573765094609","1.60597371813154","0.253769794521626","0.00915131246391684","Duguid","equal","1","1","1","1","0.0910091679497586","0.793486412076257","0","0","7881","0.004","0.00632911392405063","1055.18889715898","0","0.0967205326964336","0","0.00118920668352079","0.00080222932479883","0.000424226882414309","14.5591007016279","2.90049989970509e-06","3.26678140161185e-06","1.95665497548791e-06","1.03469917789312e-06","9.15865405255464e-06","9.15865405255464e-06"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"51.4110581455752","4.13968831940986","26.64","0.518176457768411","23.8104882287495","2.54879364441149","0.05","30","9.66760141318161","36.6355610271309","6","0","0.610592683785515","50.0805090590253","783.274482470006","resting-speaking","25.3476411372338","25.3476411372338","25.3476411372338","0.00176407442392314","0.000689146336091573","1.08173092239092","15.2","0.0704191765836064","0.0704191765836064","2.65317821845558","1.92273038201904","0.103438273596646","0.00554037525667809","Duguid","equal","1","1","1","1","0.0323611466511535","0.000390400464920537","0","0","9667","0.004","0.00632911392405063","0.566498644010291","0","0.0344745653856309","0","1.3793231635915e-08","0.000460333920418303","0.000171102689431096","0.0118010268901975","3.36419780921915e-11","1.87516668859189e-12","1.12276502928221e-06","4.17323545720549e-07","1.54012456068298e-06","1.54012456068298e-06"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"49.2900947155431","4.05339753439601","26.64","0.5404737027539","24.3173779930488","2.88048067269847","0.05","30","14.4626167660276","33.8517515525281","8","0","0.564195859208801","15683508.0495814","627.537541557103","resting-speaking","55.6187984229559","55.6187984229559","55.6187984229559","0.00441527184389438","0.000654510654512823","1.67226336026117","15.2","0.647662156344777","0.647662156344777","4.77061035627834","2.28949176841471","0.0691437805604434","0.00981864602072165","Duguid","equal","1","1","1","1","0.0974649095970883","133.146833522974","0","0","14462","0.004","0.00632911392405063","203429.589121174","0","0.100902493727103","0","0.418351626657608","0.00258791946377441","0.00107985608349211","4823.6650010261","0.00101984942084554","0.29310638428239","6.31197877154488e-06","2.63379185716506e-06","0.294436724857026","0.294436724857026"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"48.2273663496599","4.00946240576214","26.64","0.552383470555984","24.5838444222209","3.41148958588019","0.05","30","5.36762120425304","34.0886972723242","3","0","0.568144954538736","482396.87845504","906.582813244313","resting-speaking","21.7479167328369","21.7479167328369","21.7479167328369","0.00455528041455917","0.0007551736804162","1.13686697791454","15.2","0.248648998547372","0.248648998547372","4.39260450158648","0.536691272780879","0","0.00345067252684385","Duguid","equal","1","1","1","1","0.0241807835962457","2.71078083792742","0","0","5367","0.004","0.00632911392405063","3589.61244045664","0","0.0245505252115003","0","0","0.000132289494236105","4.73146357512886e-05","52.6409457809202","0","1.34085130434336e-05","3.22657250917402e-07","1.15401543987481e-07","1.38465777492912e-05","1.38465777492912e-05"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"48.2875873027369","4.01196490939859","26.64","0.551694575936911","24.5685100009451","3.12948531005532","0.05","40","11.667740874123","31.1776493877695","6","0","0.519627489796158","1845.99750018759","505.387882469222","resting-speaking","67.0250967312592","67.0250967312592","67.0250967312592","0.0031688344489051","0.000754862733665214","1.29125396296653","15.2","0.0485909159529632","0.0485909159529632","1.5623387714595","1.43737355228443","0","0.00439110366860405","Duguid","equal","1","1","1","1","0.13262225933555","0.0175354839200185","0","0","11667","0.004","0.00632911392405063","23.2300299617064","0","0.135567248229678","0","0","0.00213935521455968","0.0013894828468625","0.412711687248762","0","1.93884108767861e-09","5.21792593433101e-06","3.38897681073647e-06","8.6088592862726e-06","8.6088592862726e-06"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"50.8104571141303","4.11543667647109","26.64","0.524301522030422","23.9507998175591","3.06675419770181","0.05","30","12.9998652674495","37.1434164162218","8","0","0.619056940270364","12168.5812790029","739.968455978669","resting-speaking","64.5831050577025","64.5831050577025","64.5831050577025","0.00323816040532966","0.000670118354463443","1.49823455268779","15.2","0.228218508906529","0.228218508906529","2.64321876306384","2.10229144759591","0.230771622496099","0.00854049458284862","Duguid","equal","1","1","1","1","0.0872845389881005","0.102114165459118","0","0","12999","0.004","0.00632911392405063","152.382284083055","0","0.0914857602023739","0","0.000112528138057208","0.00190513241224314","0.000781690254123449","3.9211183886585","2.74458835658464e-07","4.27567412586427e-07","4.6466536244294e-06","1.90655977794219e-06","7.25525067699355e-06","7.25525067699355e-06"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"50.3220954863355","4.09561128877955","26.64","0.529389719218546","24.066737063168","3.15205357968807","0.05","30","12.5840626235902","36.5466475343888","8","0","0.609110792239813","2016677192.69137","956.750418059528","resting-speaking","61.6636161016327","61.6636161016327","61.6636161016327","0.00417903495037885","0.000740501451661248","0.838615855543002","15.2","0.166077217277925","0.166077217277925","4.49403458372177","0.803097081270133","0","0.00576823411136866","Duguid","equal","1","1","1","1","0.91208295565391","13082.2366853242","0","0","12584","0.004","0.00632911392405063","17666726.5890909","0","0.949296390744043","0","0","0.0189574765151704","0.00753187453013114","628768.161160497","0","0.336579568710938","4.62366786497803e-05","1.83702569480637e-05","0.336665922156318","0.336665922156318"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"48.3087378581986","4.01284345812287","26.64","0.551453032745273","24.5631311135442","3.34220432769507","0.05","30","15.4141830827251","33.8807989675772","9","0","0.564679982792953","195408.052591078","866.802583681419","resting-speaking","30.2876929221757","30.2876929221757","30.2876929221757","0.00225996453789827","0.000660894715578076","0.707687184111491","15.2","0.122149302503617","0.122149302503617","2.70126976246051","2.57092464166714","0","0.00453237091517076","Duguid","equal","1","1","1","1","0.0350249410273405","1.29470777954461","0","0","15414","0.004","0.00632911392405063","1959.02274451105","0","0.0357138332760654","0","0","0.000994017392023224","0.000445357870219679","69.0532696948008","0","7.92426841299543e-05","2.4244297245346e-06","1.08623811789776e-06","8.27536328008462e-05","8.27536328008462e-05"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"50.184613966383","4.09001279404613","26.64","0.530839990476867","24.099680114323","2.63806155673228","0.05","40","11.2658822638965","36.6601166375457","7","0","0.611001943959095","41089851.8947024","897.985584568232","resting-speaking","28.0649106803169","28.0649106803169","28.0649106803169","0.00317607580876965","0.000720292834477706","1.39875811860302","15.2","0.376704943789737","0.376704943789737","2.49621209790717","1.52553183699282","0.0887635763072612","0.00608632314158604","Duguid","equal","1","1","1","1","0.0488229848358345","338.649941453364","0","0","11265","0.004","0.00632911392405063","470155.921652232","0","0.0512594543927472","0","0.174967122347995","0.00076493174580026","0.000453636280363873","13680.0203230748","0.000426658034460847","0.301568789865927","1.86568544446875e-06","1.10642934003646e-06","0.302127983120527","0.302127983120527"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"49.0035119839013","4.04159671350739","26.64","0.543634505395283","24.3883808769382","3.17726556584239","0.05","40","5.75782214411597","32.1588060213348","3","0","0.53598010035558","22912807.2342881","560.534993186593","resting-speaking","52.0269539825336","52.0269539825336","52.0269539825336","0.00629087353813315","0.000735785649342581","0.672695297873844","15.2","0.306930463671593","0.306930463671593","3.86489700186574","0.30976233727904","0","0.00170883367117494","Duguid","equal","1","1","1","1","0.105818610971197","218.075307222705","0","0","5757","0.004","0.00632911392405063","296384.289932202","0","0.108484846132302","0","0","0.000559849570481142","0.000303459478546929","2809.42318940167","0","0.015852580430553","1.36548582496676e-06","7.40144795674524e-07","0.0158547194418791","0.0158547194418791"
"Hospital (single patient)",0.001,410,0.000285,3,3.7,48,52,2.5,3.5,"N",NA,NA,NA,"N",NA,NA,NA,NA,NA,3.7,2.4,3,1,30,40,35,1,1,1,1,1,1,10000,"Chen",0,3,3.47,7.01,4,0.7,10,10,5.2,30,40,3,17,13,0.096,0.42,0.253,0.036,0.053,0.044,71.9,23.5,0.94,0.23,0,411,124,0,360,25,0.44,0.52,0.001,0.01,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05,1,"48.5001471992582","4.02078546220587","26.64","0.549276683440817","24.5146131089332","2.50779506983235","0.05","40","14.1869483366235","35.3277923116759","8","0","0.588796538527932","305.146332585226","626.413125544786","resting-speaking","23.7370413464992","23.7370413464992","23.7370413464992","0.00343553277648527","0.000741471090455664","0.73410283561316","15.2","0.28392810920558","0.28392810920558","4.09189088181493","0.615684376809704","0.140974644620155","0.00396638097567484","Duguid","equal","1","1","1","1","0.0378937620199036","0.00275419327188798","0","0","14186","0.004","0.00632911392405063","3.71449852508129","0","0.0392211841895955","0","2.39755853421453e-06","0.000860890542536257","0.000583275349214218","0.0977177991103778","5.84770376566013e-09","1.15605303108168e-10","2.09973082609949e-06","1.42262179103625e-06","3.5283189097757e-06","3.5283189097757e-06"
